count,double_delay,double_harvest,double_plant,label,latitude,longitude,onset,single_delay,single_harvest,single_plant,total_planted_area_km2,year
3136,,,,20821872,-16.37407043,-57.87371237,82,,,,,2004
3136,,,,20518670,-16.62559871,-57.87371237,82,,,,,2004
3080,,,,18768504,-16.8748812,-57.87371237,57,,,,,2004
3136,,,,27061569,-17.12416369,-57.87371237,57,,,,,2004
974,,,,7175632,-8.372327037,-57.70976983,43,,,,,2004
485,,,,11410852,-8.201647133,-57.71426141,42,,,,,2004
1582,,,,5625984,-8.641821622,-57.68282037,45,,,,,2004
3,,,,5625984,-8.749619457,-57.53010677,45,,,,,2004
3000,,,,5511168,-8.875383596,-57.62442988,45,,,,,2004
3080,,,,5363904,-9.124666088,-57.62442988,44,,,,,2004
3080,,,,5477472,-9.376194367,-57.62442988,50,,,,,2004
3025,,,,6888672,-9.625476859,-57.62442988,45,,,,,2004
3080,,,,4856800,-9.87475935,-57.62442988,38,,,,,2004
3080,,,,6923896,-10.12628763,-57.62442988,38,,,,,2004
3025,,,,5191550,-10.37557012,-57.62442988,38,,,,,2004
3080,,,,5616000,-10.62485261,-57.62442988,38,,,,,2004
3080,,,,7024500,-10.87638089,-57.62442988,38,,,,,2004
3025,,,,7429500,-11.12566338,-57.62442988,38,,,,,2004
3080,,,,19388600,-11.37494587,-57.62442988,38,,,,,2004
3080,,,,11511500,-11.62647415,-57.62442988,38,,,,,2004
3025,,,,19316700,-11.87575665,-57.62442988,38,,,,,2004
3080,,,,19125600,-12.12503914,-57.62442988,38,,,,,2004
3025,,,,19584100,-12.37432163,-57.62442988,37,,,,,2004
3080,,,,21468408,-12.62360412,-57.62442988,37,79.64842372,222.0984237,116.6484237,0.242534469,2004
3080,,,,20922044,-12.8751324,-57.62442988,36,,,,,2004
3025,79.43805435,221.8880543,116.4380543,22023456,-13.12441489,-57.62442988,37,80.32353195,222.6592818,117.323532,0.241998359,2004
3080,76.86673541,219.3167354,113.8667354,20472816,-13.37369738,-57.62442988,37,87.61372739,232.5083382,124.6137274,0.241728094,2004
3080,54.09464,207.3230542,91.09464,21727844,-13.62522566,-57.62442988,37,77.35650691,221.0208035,114.3565069,0.241553,2004
3025,32.86727421,203.9251733,87.86727421,22109600,-13.87450815,-57.62442988,55,59.72565328,223.6990647,114.7256533,0.241280422,2004
3080,43.68827434,205.4295356,98.68827434,21396480,-14.12379064,-57.62442988,55,62.7958716,225.9473063,117.7958716,0.241051141,2004
3080,,,,19841472,-14.37531892,-57.62442988,55,76.59333572,237.7055522,131.5933357,0.240855734,2004
3025,69.0565493,239.0565493,125.0565493,20427774,-14.62460141,-57.62442988,56,71.90011014,241.9001101,127.9001101,0.240423578,2004
3080,,,,20368722,-14.87388391,-57.62442988,55,,,,,2004
3080,,,,20967678,-15.12541219,-57.62442988,56,,,,,2004
3025,,,,22332258,-15.37469468,-57.62442988,56,,,,,2004
3080,,,,23964624,-15.62397717,-57.62442988,56,,,,,2004
3080,,,,19529796,-15.87550545,-57.62442988,82,,,,,2004
3025,,,,20290518,-16.12478794,-57.62442988,82,,,,,2004
3080,,,,21176108,-16.37407043,-57.62442988,82,,,,,2004
3080,,,,20833880,-16.62559871,-57.62442988,82,,,,,2004
3025,,,,12031700,-16.8748812,-57.62442988,57,,,,,2004
3080,,,,12182325,-17.12416369,-57.62442988,56,,,,,2004
4957,,,,5559840,-9.050555077,-57.39086791,45,,,,,2004
3136,,,,5416320,-9.376194367,-57.37514739,45,,,,,2004
3080,,,,6949056,-9.625476859,-57.37514739,45,,,,,2004
3136,,,,5310032,-9.87475935,-57.37514739,50,,,,,2004
3136,,,,5219578,-10.12628763,-57.37514739,38,,,,,2004
3080,,,,5512000,-10.37557012,-57.37514739,38,,,,,2004
3136,,,,5812300,-10.62485261,-57.37514739,38,,,,,2004
3136,,,,6757500,-10.87638089,-57.37514739,31,,,,,2004
3080,,,,7140000,-11.12566338,-57.37514739,37,,,,,2004
3136,,,,11106700,-11.37494587,-57.37514739,38,,,,,2004
3136,,,,19032000,-11.62647415,-57.37514739,37,,,,,2004
3080,,,,19293300,-11.87575665,-57.37514739,37,,,,,2004
3136,,,,19332300,-12.12503914,-57.37514739,37,,,,,2004
3080,,,,19383000,-12.37432163,-57.37514739,38,,,,,2004
3136,,,,20991880,-12.62360412,-57.37514739,38,,,,,2004
3136,,,,20913828,-12.8751324,-57.37514739,37,92.47609583,245.7110976,129.4760958,0.242133516,2004
3080,,,,22224384,-13.12441489,-57.37514739,37,105.3612779,239.4012342,142.3612779,0.242101469,2004
3136,,,,20753616,-13.37369738,-57.37514739,37,84.30342059,231.4062076,121.3034206,0.241688391,2004
3136,57.76594919,204.9299118,94.76594919,20408465,-13.62522566,-57.37514739,37,81.86801124,223.2541204,118.8680112,0.24144775,2004
3080,59.82337487,204.5239958,96.82337487,19322215,-13.87450815,-57.37514739,37,77.71704509,223.3067464,114.7170451,0.241253094,2004
3136,63.33102978,216.7775521,100.3310298,20375040,-14.12379064,-57.37514739,37,73.7390989,219.684421,110.7390989,0.24105575,2004
3136,,,,19895344,-14.37531892,-57.37514739,37,,,,,2004
3080,88.43124059,219.4812406,125.4312406,19516686,-14.62460141,-57.37514739,37,84.08466479,241.2613029,121.0846648,0.240438016,2004
3136,,,,21060531,-14.87388391,-57.37514739,37,,,,,2004
3136,,,,22287912,-15.12541219,-57.37514739,56,,,,,2004
3080,,,,26909064,-15.37469468,-57.37514739,64,,,,,2004
3136,,,,27905850,-15.62397717,-57.37514739,56,,,,,2004
3136,,,,18305550,-15.87550545,-57.37514739,82,,,,,2004
3080,,,,19183350,-16.12478794,-57.37514739,82,,,,,2004
3136,,,,20140418,-16.37407043,-57.37514739,82,,,,,2004
3136,,,,18459298,-16.62559871,-57.37514739,82,,,,,2004
3080,,,,11437225,-16.8748812,-57.37514739,81,,,,,2004
3136,,,,12026700,-17.12416369,-57.37514739,56,,,,,2004
3136,,,,11329500,-17.37569197,-57.37514739,65,,,,,2004
3080,,,,12981700,-17.62497446,-57.37514739,65,,,,,2004
247,,,,15157000,-17.76421333,-57.18874697,81,,,,,2004
5,,,,15157000,-17.8091291,-57.24264588,81,,,,,2004
337,,,,5113056,-8.965215125,-57.21120485,45,,,,,2004
2916,,,,13199075,-17.62048289,-57.13035647,65,,,,,2004
2425,,,,5003232,-9.135895029,-57.15281435,45,,,,,2004
3136,,,,5431296,-9.376194367,-57.12361911,45,,,,,2004
3080,,,,5246332,-9.625476859,-57.12361911,45,,,,,2004
3136,,,,4757116,-9.87475935,-57.12361911,45,,,,,2004
3136,,,,5228496,-10.12628763,-57.12361911,45,,,,,2004
3080,,,,5116800,-10.37557012,-57.12361911,31,,,,,2004
3136,,,,5779800,-10.62485261,-57.12361911,37,,,,,2004
3136,,,,6825000,-10.87638089,-57.12361911,37,,,,,2004
3080,,,,18044950,-11.12566338,-57.12361911,37,,,,,2004
3136,,,,18197400,-11.37494587,-57.12361911,37,,,,,2004
3136,,,,18355650,-11.62647415,-57.12361911,37,,,,,2004
3080,,,,18130500,-11.87575665,-57.12361911,37,,,,,2004
3136,,,,18162300,-12.12503914,-57.12361911,37,,,,,2004
3080,76.91970631,223.6447063,113.9197063,18825700,-12.37432163,-57.12361911,37,74.26183198,216.711832,111.261832,0.242604453,2004
3136,63.6275769,206.0775769,100.6275769,20959016,-12.62360412,-57.12361911,37,87.20395464,238.2039546,124.2039546,0.242370242,2004
3136,,,,20946692,-12.8751324,-57.12361911,37,58.66986439,212.5198644,95.66986439,0.242340898,2004
3080,,,,20930260,-13.12441489,-57.12361911,37,,,,,2004
3136,,,,20675406,-13.37369738,-57.12361911,38,,,,,2004
3136,57.27651396,207.7896987,94.27651396,20773445,-13.62522566,-57.12361911,37,75.51929067,223.7739795,112.5192907,0.24143875,2004
3080,58.21292319,203.7183179,95.21292319,21258663,-13.87450815,-57.12361911,37,79.97237684,224.2831069,116.9723768,0.241266766,2004
3136,61.48681559,206.6520183,98.48681559,21385260,-14.12379064,-57.12361911,37,78.60187458,223.1488266,115.6018746,0.241088063,2004
3136,,,,21052038,-14.37531892,-57.12361911,37,,,,,2004
3080,,,,19782420,-14.62460141,-57.12361911,37,96.45352453,247.4535245,133.4535245,0.240486063,2004
3136,,,,23048064,-14.87388391,-57.12361911,37,,,,,2004
3136,,,,24497460,-15.12541219,-57.12361911,55,,,,,2004
3080,,,,28270242,-15.37469468,-57.12361911,56,,,,,2004
3136,,,,30150225,-15.62397717,-57.12361911,82,,,,,2004
3136,,,,18907356,-15.87550545,-57.12361911,79,,,,,2004
3080,,,,18240000,-16.12478794,-57.12361911,82,,,,,2004
3136,,,,18213134,-16.37407043,-57.12361911,82,,,,,2004
3136,,,,11539372,-16.62559871,-57.12361911,82,,,,,2004
3080,,,,11451925,-16.8748812,-57.12361911,57,,,,,2004
3136,,,,11586800,-17.12416369,-57.12361911,65,,,,,2004
3136,,,,11595100,-17.37569197,-57.12361911,65,,,,,2004
419,,,,12572425,-17.53514294,-56.96416815,69,,,,,2004
2525,,,,11985200,-17.35547988,-56.8967945,65,,,,,2004
147,,,,5105568,-9.243692863,-56.93272711,45,,,,,2004
2819,,,,4940832,-9.387423308,-56.88331977,45,,,,,2004
3025,,,,4904900,-9.625476859,-56.87433662,45,,,,,2004
3080,,,,4716348,-9.87475935,-56.87433662,45,,,,,2004
3080,,,,4816994,-10.12628763,-56.87433662,45,,,,,2004
3025,,,,7020524,-10.37557012,-56.87433662,45,,,,,2004
3080,,,,5717400,-10.62485261,-56.87433662,37,,,,,2004
3080,,,,10091400,-10.87638089,-56.87433662,37,,,,,2004
3025,,,,17807400,-11.12566338,-56.87433662,37,,,,,2004
3080,,,,17936100,-11.37494587,-56.87433662,37,,,,,2004
3080,,,,18314400,-11.62647415,-56.87433662,37,,,,,2004
3025,,,,17904900,-11.87575665,-56.87433662,37,,,,,2004
3080,55.75967469,199.2096747,93.75967469,18300350,-12.12503914,-56.87433662,38,60.37895235,203.8289523,98.37895235,0.242823938,2004
3025,64.85237068,208.3023707,102.8523707,18853350,-12.37432163,-56.87433662,38,76.36634183,219.8163418,114.3663418,0.242787656,2004
3080,42.58591343,197.4792267,80.58591343,11196400,-12.62360412,-56.87433662,38,49.306233,207.3607258,87.306233,0.242445266,2004
3080,,,,11375800,-12.8751324,-56.87433662,38,,,,,2004
3025,,,,18770400,-13.12441489,-56.87433662,38,,,,,2004
3080,,,,20275350,-13.37369738,-56.87433662,38,,,,,2004
3080,51.52491693,201.1663199,88.52491693,19548550,-13.62522566,-56.87433662,37,69.12089183,214.6834723,106.1208918,0.24143875,2004
3025,76.70944209,219.1594421,113.7094421,21655480,-13.87450815,-56.87433662,37,82.86345934,227.7430979,119.8634593,0.241284969,2004
3080,77.86576378,222.5636755,114.8657638,23234796,-14.12379064,-56.87433662,37,75.21295089,214.9183255,112.2129509,0.241014109,2004
3080,38.05721764,189.0572176,75.05721764,22394502,-14.37531892,-56.87433662,37,65.68021194,222.7721883,102.6802119,0.240738203,2004
3025,,,,22296690,-14.62460141,-56.87433662,37,,,,,2004
3080,,,,22861332,-14.87388391,-56.87433662,37,,,,,2004
3080,,,,25199928,-15.12541219,-56.87433662,56,73.73672695,235.1867269,129.7367269,0.239981922,2004
3025,,,,26520390,-15.37469468,-56.87433662,79,3.184307788,218.9843078,82.18430779,0.239563922,2004
3080,,,,31814250,-15.62397717,-56.87433662,79,,,,,2004
3080,,,,29696625,-15.87550545,-56.87433662,79,,,,,2004
3025,,,,18418296,-16.12478794,-56.87433662,79,,,,,2004
3080,,,,18129078,-16.37407043,-56.87433662,79,,,,,2004
3080,,,,12134434,-16.62559871,-56.87433662,80,,,,,2004
3025,,,,12253124,-16.8748812,-56.87433662,67,,,,,2004
3080,,,,11937475,-17.12416369,-56.87433662,67,,,,,2004
878,,,,31683922,-17.28361466,-56.62729991,69,,,,,2004
1561,,,,5186454,-9.441322225,-56.62280834,45,,,,,2004
3080,,,,4808076,-9.625476859,-56.62505413,45,,,,,2004
3136,,,,4874324,-9.87475935,-56.62505413,45,,,,,2004
3136,,,,4804254,-10.12628763,-56.62505413,45,,,,,2004
3080,,,,7814900,-10.37557012,-56.62505413,45,,,,,2004
3136,,,,9938250,-10.62485261,-56.62505413,37,,,,,2004
3136,,,,10399500,-10.87638089,-56.62505413,37,,,,,2004
3080,,,,17940000,-11.12566338,-56.62505413,37,,,,,2004
3136,,,,18552300,-11.37494587,-56.62505413,37,,,,,2004
3136,76.90190456,204.1736668,113.9019046,18610800,-11.62647415,-56.62505413,37,89.7757983,217.9757983,126.7757983,0.243392266,2004
3080,50.43939806,197.0517392,87.43939806,10264500,-11.87575665,-56.62505413,37,,,,0.24314325,2004
3136,,,,10304000,-12.12503914,-56.62505413,37,44.62085339,207.1487196,81.62085339,0.242840031,2004
3080,52.74653869,200.3193686,89.74653869,19161450,-12.37432163,-56.62505413,37,57.28609224,205.5401613,94.28609224,0.242637234,2004
3136,40.72022014,194.3988978,78.72022014,18888900,-12.62360412,-56.62505413,38,60.05857279,207.4546851,98.05857279,0.242526203,2004
3136,39.65301103,191.653011,77.65301103,19003450,-12.8751324,-56.62505413,38,56.42048427,208.4204843,94.42048427,0.242319898,2004
3080,78.9230916,199.5730916,116.9230916,19197000,-13.12441489,-56.62505413,38,77.15903519,213.3063713,115.1590352,0.242099328,2004
3136,45.64291895,197.642919,83.64291895,19536700,-13.37369738,-56.62505413,38,66.25934661,210.7863776,104.2593466,0.241798375,2004
3136,,,,21415680,-13.62522566,-56.62505413,37,,,,,2004
3080,57.11977468,199.5697747,94.11977468,19501150,-13.87450815,-56.62505413,37,86.03469041,238.151659,123.0346904,0.241294063,2004
3136,65.28847957,205.9920383,102.2884796,19351800,-14.12379064,-56.62505413,37,76.72389325,220.2788997,113.7238932,0.240995563,2004
3136,85.0907114,231.8157114,122.0907114,22358934,-14.37531892,-56.62505413,37,76.7637537,219.2137537,113.7637537,0.240698039,2004
3080,97.22732669,225.4273267,134.2273267,22550112,-14.62460141,-56.62505413,37,94.63039989,228.3290847,131.6303999,0.240474055,2004
3136,,,,24195132,-14.87388391,-56.62505413,37,,,,,2004
3136,,,,25328862,-15.12541219,-56.62505413,56,,,,,2004
3080,,,,26400348,-15.37469468,-56.62505413,56,,,,,2004
3136,,,,11813100,-15.62397717,-56.62505413,79,,,,,2004
3136,,,,11951004,-15.87550545,-56.62505413,79,,,,,2004
3080,,,,18736508,-16.12478794,-56.62505413,79,,,,,2004
3136,,,,27369234,-16.37407043,-56.62505413,79,,,,,2004
3136,,,,29251773,-16.62559871,-56.62505413,70,,,,,2004
3080,,,,27808818,-16.8748812,-56.62505413,57,,,,,2004
3136,,,,11997650,-17.12416369,-56.62505413,69,,,,,2004
489,,,,28803656,-17.2746315,-56.4206874,69,,,,,2004
3117,,,,29261235,-17.1219179,-56.37577163,69,,,,,2004
1367,,,,3079232,-9.445813802,-56.38026321,45,,,,,2004
3080,,,,2967744,-9.625476859,-56.37352585,45,,,,,2004
3136,,,,4743102,-9.87475935,-56.37352585,45,,,,,2004
3136,,,,4847700,-10.12628763,-56.37352585,45,,,,,2004
3080,,,,11200000,-10.37557012,-56.37352585,45,,,,,2004
3136,,,,11045000,-10.62485261,-56.37352585,37,,,,,2004
3136,,,,17522700,-10.87638089,-56.37352585,37,,,,,2004
3080,41.8953473,192.8953473,78.8953473,17729400,-11.12566338,-56.37352585,37,77.47808786,219.9280879,114.4780879,0.243736906,2004
3136,,,,18275400,-11.37494587,-56.37352585,37,91.17600458,233.6260046,128.1760046,0.243490922,2004
3136,40.70548765,192.1932804,77.70548765,18213450,-11.62647415,-56.37352585,37,54.33508871,201.5523467,91.33508871,0.243346391,2004
3080,56.28342489,205.1279441,93.28342489,18197650,-11.87575665,-56.37352585,37,73.4048709,215.8548709,110.4048709,0.243086437,2004
3136,36.69305242,190.2988105,73.69305242,18237150,-12.12503914,-56.37352585,37,73.74223931,215.7228291,110.7422393,0.242932094,2004
3080,34.23427724,190.3546582,72.23427724,10862900,-12.37432163,-56.37352585,38,65.52305792,218.3118446,103.5230579,0.242745172,2004
3136,41.45393653,194.8094204,79.45393653,11265400,-12.62360412,-56.37352585,38,58.33983617,204.1334967,96.33983617,0.242426625,2004
3136,37.4658897,192.1792188,75.4658897,10908900,-12.8751324,-56.37352585,38,53.83402527,211.1248837,91.83402527,0.242258797,2004
3080,40.8806772,196.0657494,78.8806772,10964100,-13.12441489,-56.37352585,38,64.19008809,207.6400881,102.1900881,0.241916125,2004
3136,44.27325602,197.965155,82.27325602,19607800,-13.37369738,-56.37352585,38,72.23337861,222.7869893,110.2333786,0.241850844,2004
3136,60.31511506,204.974104,97.31511506,19524850,-13.62522566,-56.37352585,37,87.62454992,210.9683951,124.6245499,0.241523969,2004
3080,75.32773968,226.3277397,112.3277397,19593600,-13.87450815,-56.37352585,37,85.55776868,205.2077687,122.5577687,0.241275766,2004
3136,69.19832385,208.5156743,106.1983239,19480500,-14.12379064,-56.37352585,37,72.16546033,218.2599299,109.1654603,0.241041891,2004
3136,55.13063053,202.0503424,92.13063053,22905012,-14.37531892,-56.37352585,37,84.02151827,226.4715183,121.0215183,0.240785328,2004
3080,77.83447378,220.2844738,114.8344738,12642840,-14.62460141,-56.37352585,37,70.07199719,227.401028,107.0719972,0.240564992,2004
3136,,,,12819375,-14.87388391,-56.37352585,37,,,,,2004
3136,,,,13506255,-15.12541219,-56.37352585,56,,,,,2004
3080,,,,10403811,-15.37469468,-56.37352585,56,,,,,2004
3136,,,,11781432,-15.62397717,-56.37352585,56,,,,,2004
3136,,,,12796264,-15.87550545,-56.37352585,79,,,,,2004
3080,,,,12517300,-16.12478794,-56.37352585,79,,,,,2004
3136,,,,27819648,-16.37407043,-56.37352585,79,,,,,2004
3136,,,,28873293,-16.62559871,-56.37352585,69,,,,,2004
3080,,,,28802328,-16.8748812,-56.37352585,69,,,,,2004
1090,,,,3238144,-9.459288531,-56.13322651,45,,,,,2004
3025,,,,3333824,-9.625476859,-56.12424335,45,,,,,2004
3080,,,,10488320,-9.87475935,-56.12424335,45,,,,,2004
3080,,,,11877300,-10.12628763,-56.12424335,45,,,,,2004
3025,,,,11925900,-10.37557012,-56.12424335,45,,,,,2004
3080,,,,11947500,-10.62485261,-56.12424335,45,,,,,2004
3080,,,,18029700,-10.87638089,-56.12424335,45,,,,,2004
3025,70.68530218,235.9353022,107.6853022,17889300,-11.12566338,-56.12424335,37,82.10905629,225.5032162,119.1090563,0.243714813,2004
3080,,,,18150250,-11.37494587,-56.12424335,37,,,,,2004
3080,28.94938401,189.1543242,73.94938401,18813850,-11.62647415,-56.12424335,45,39.71963837,206.8313653,84.71963837,0.243357875,2004
3025,43.89167032,194.5847553,80.89167032,18438600,-11.87575665,-56.12424335,37,74.62201588,221.3947142,111.6220159,0.243137391,2004
3080,40.69893759,197.2721392,77.69893759,18091000,-12.12503914,-56.12424335,37,71.25629129,217.1109646,108.2562913,0.242880156,2004
3025,34.74668096,191.4700833,71.74668096,10531700,-12.37432163,-56.12424335,37,64.86866083,210.7996307,101.8686608,0.242743141,2004
3080,36.78273626,190.9633519,74.78273626,10729500,-12.62360412,-56.12424335,38,47.74151376,201.2614318,85.74151376,0.24249725,2004
3080,32.23685729,185.7781367,70.23685729,11148100,-12.8751324,-56.12424335,38,38.32258882,192.3673589,76.32258882,0.242246109,2004
3025,31.7353944,185.7929663,69.7353944,11127400,-13.12441489,-56.12424335,38,31.34590936,188.0088593,69.34590936,0.242041422,2004
3080,23.70519463,192.7493564,77.70519463,20464950,-13.37369738,-56.12424335,54,28.41412975,197.6053423,82.41412975,0.241741297,2004
3080,21.74193351,192.7420206,77.74193351,20436000,-13.62522566,-56.12424335,56,45.09219989,214.7442113,101.0921999,0.241577516,2004
3025,23.74052258,197.24527,81.74052258,20451600,-13.87450815,-56.12424335,58,45.39223746,210.8957748,103.3922375,0.241280422,2004
3080,,,,20841600,-14.12379064,-56.12424335,58,57.13788693,220.5878869,115.1378869,0.240888469,2004
3080,43.92917303,216.2522295,101.929173,20514000,-14.37531892,-56.12424335,58,61.56378332,225.2076056,119.5637833,0.240757062,2004
3025,,,,13131720,-14.62460141,-56.12424335,38,81.92012177,233.9201218,119.9201218,0.240615016,2004
3080,,,,12850380,-14.87388391,-56.12424335,56,,,,,2004
3080,,,,8934210,-15.12541219,-56.12424335,56,,,,,2004
3025,,,,6264300,-15.37469468,-56.12424335,56,,,,,2004
3080,,,,4134780,-15.62397717,-56.12424335,56,,,,,2004
3080,,,,11730100,-15.87550545,-56.12424335,79,,,,,2004
3025,,,,11705500,-16.12478794,-56.12424335,79,,,,,2004
3080,,,,12133950,-16.37407043,-56.12424335,80,,,,,2004
3080,,,,28409655,-16.62559871,-56.12424335,55,,,,,2004
3025,,,,29999271,-16.8748812,-56.12424335,55,,,,,2004
2384,,,,27604472,-17.09496845,-56.13322651,55,,,,,2004
1,,,,27604472,-17.24319047,-56.00297079,55,,,,,2004
4,,,,25949616,-17.25441941,-55.98725027,55,,,,,2004
2,,,,25949616,-17.25217362,-55.96928397,55,,,,,2004
851,,,,9937568,-9.468271684,-55.8861898,45,,,,,2004
3080,,,,10032640,-9.625476859,-55.87496086,45,,,,,2004
3136,,,,11146240,-9.87475935,-55.87496086,45,,,,,2004
3136,,,,7277536,-10.12628763,-55.87496086,45,,,,,2004
3080,,,,7420032,-10.37557012,-55.87496086,45,,,,,2004
3136,,,,12079800,-10.62485261,-55.87496086,45,,,,,2004
3136,,,,12376800,-10.87638089,-55.87496086,45,,,,,2004
3080,31.91348734,194.940944,76.91348734,12325150,-11.12566338,-55.87496086,45,57.86288466,204.8228486,102.8628847,0.243692656,2004
3136,26.6245411,189.8584433,70.6245411,18525500,-11.37494587,-55.87496086,44,51.28070521,208.4438106,95.28070521,0.243536125,2004
3136,30.69638598,194.1265714,74.69638598,18395150,-11.62647415,-55.87496086,44,64.76687209,216.6262166,108.7668721,0.243388453,2004
3080,35.84377641,197.7414788,79.84377641,18367500,-11.87575665,-55.87496086,44,34.82516719,196.935291,78.82516719,0.243141297,2004
3136,29.19224519,195.1818735,73.19224519,18395150,-12.12503914,-55.87496086,44,57.7342498,212.3546632,101.7342498,0.242936078,2004
3080,28.17308278,189.6685795,73.17308278,10969800,-12.37432163,-55.87496086,45,56.53672803,211.7772365,101.536728,0.242702531,2004
3136,26.22264656,196.1932451,80.22264656,11366600,-12.62360412,-55.87496086,54,33.15796549,202.4538614,87.15796549,0.242464063,2004
3136,15.66278218,189.2468823,71.66278218,20279300,-12.8751324,-55.87496086,56,23.12773958,196.1354488,79.12773958,0.242237641,2004
3080,14.78795235,187.3019493,70.78795235,20429400,-13.12441489,-55.87496086,56,18.57075245,188.5707525,74.57075245,0.242019906,2004
3136,22.80215453,194.7301461,78.80215453,20559750,-13.37369738,-55.87496086,56,44.0403112,210.2125314,100.0403112,0.241758891,2004
3136,20.78807385,197.6682692,78.78807385,20927100,-13.62522566,-55.87496086,58,49.70933943,217.9033042,107.7093394,0.241510547,2004
3080,17.80625728,194.706475,75.80625728,20978100,-13.87450815,-55.87496086,58,44.23208133,210.0698749,102.2320813,0.241266766,2004
3136,19.24252824,196.1757396,77.24252824,20280000,-14.12379064,-55.87496086,58,39.75527946,206.9660121,97.75527946,0.241120297,2004
3136,44.66044627,208.1104463,102.6604463,22783488,-14.37531892,-55.87496086,58,42.47323394,205.9232339,100.4732339,0.240869766,2004
3080,52.61638331,216.0663833,110.6163833,22551760,-14.62460141,-55.87496086,58,37.70858824,208.0334272,95.70858824,0.240538719,2004
3136,,,,12859920,-14.87388391,-55.87496086,56,35.96771901,197.417719,91.96771901,0.240331844,2004
3136,,,,8819624,-15.12541219,-55.87496086,56,,,,,2004
3080,,,,6171542,-15.37469468,-55.87496086,56,,,,,2004
3136,,,,4186364,-15.62397717,-55.87496086,56,,,,,2004
3136,,,,11883850,-15.87550545,-55.87496086,81,,,,,2004
