system:index,Muni_code_median,Muni_code_sum,count,double_area_km2_median,double_area_km2_sum,double_delay_median,double_delay_sum,double_harvest_median,double_harvest_sum,double_plant_median,double_plant_sum,label,latitude_median,latitude_sum,longitude_median,longitude_sum,onset_historicalRange_median,onset_historicalRange_sum,onset_median,onset_sum,single_area_km2_median,single_area_km2_sum,single_delay_median,single_delay_sum,single_harvest_median,single_harvest_sum,single_plant_median,single_plant_sum,total_planted_area_km2_median,total_planted_area_km2_sum,year_median,year_sum
10_+4507+3617,5105606,1.57E+10,3080,0.244725891,1.223755625,42.93652661,210.5342309,200.9670508,988.2842309,75.93652661,375.5342309,9737648,-9.87475935,-30414.2588,-54.12549185,-166706.5149,29,89320,33,101640,0.244803734,2.202895328,81.5160313,654.2388927,219.9660313,1917.388893,114.5160313,951.2388927,0.244764812,3.426650953,2014,6203120
10_+4507+3673,5105606,1.57E+10,3080,,0,,0,,0,,0,9886800,-10.12628763,-31188.9659,-54.12549185,-166706.5149,27,83160,35,107800,,0,,0,,0,,0,,0,2014,6203120
10_+4507+3728,5106422,1.54E+10,3025,,0,,0,,0,,0,11193050,-10.37557012,-31386.09962,-54.12549185,-163729.6128,31,93775,66,199650,0.244378797,0.244378797,6.785486273,6.785486273,201.0354863,201.0354863,72.78548627,72.78548627,0.244378797,0.244378797,2014,6092350
10_+4507+3784,5105580,1.57E+10,3080,0.244272266,0.244272266,21.81094175,21.81094175,195.8109418,195.8109418,81.81094175,81.81094175,17761536,-10.62485261,-32724.54605,-54.12549185,-166706.5149,27,83160,60,184800,,0,,0,,0,,0,0.244272266,0.244272266,2014,6203120
10_+4507+3840,5105580,1.57E+10,3080,0.243915422,2.195162891,25.23018088,231.1706099,213.3994795,1915.82061,89.23018088,807.1706099,18081882,-10.87638089,-33499.25315,-54.12549185,-166706.5149,29,89320,64,197120,0.243920836,2.926995828,28.51483904,352.6674106,203.8878499,2471.567411,92.51483904,1120.667411,0.243919031,5.122158719,2014,6203120
10_+4507+3895,5105580,1.54E+10,3025,0.243864781,0.731605219,10.6614805,42.33733027,188.6614805,576.3373303,74.6614805,234.3373303,18357066,-11.12566338,-33655.13173,-54.12549185,-163729.6128,42,127050,64,193600,0.243870219,0.487740437,13.28959574,26.57919149,191.2895957,382.5791915,77.28959574,154.5791915,0.243868406,1.219345656,2014,6092350
10_+4507+3951,5108303,1.57E+10,3080,0.243502234,12.90576397,13.71071208,916.2135861,188.9130333,10179.81359,74.71071208,4149.213586,18716334,-11.37494587,-35034.83329,-54.12549185,-166706.5149,43,132440,61,187880,0.243507898,12.17530714,34.58081501,1649.640289,196.2365789,9741.290289,95.58081501,4699.640289,0.243502234,25.08107111,2014,6203120
10_+4507+4007,5108303,1.57E+10,3080,0.243342563,0.973374063,17.06055422,73.32568116,196.6022864,787.0256812,80.06055422,325.3256812,18609318,-11.62647415,-35809.54039,-54.12549185,-166706.5149,43,132440,63,194040,0.243378906,4.380617422,22.88067963,413.7538381,203.0612008,3659.603838,85.88067963,1547.753838,0.243365523,5.353991484,2014,6203120
10_+4507+4062,5103700,1.54E+10,3025,0.243129562,14.83066698,18.57864859,1200.412163,195.399115,12011.66216,81.57864859,5043.412163,18444972,-11.87575665,-35924.16385,-54.12549185,-163729.6128,47,142175,63,190575,0.243156922,5.592369484,48.96033035,1089.369803,211.7865396,5049.219803,111.9603304,2538.369803,0.243133484,20.42303647,2014,6092350
10_+4507+4118,5103700,1.57E+10,3080,0.242979828,10.93385305,19.51867221,842.9824277,196.3755202,8813.682428,82.51867221,3677.982428,18334134,-12.12503914,-37345.12054,-54.12549185,-166706.5149,47,144760,63,194040,0.242955984,9.475608828,16.56682046,704.056862,195.001975,7652.656862,79.56682046,3161.056862,0.242975859,20.40946187,2014,6203120
10_+4507+4173,5106240,1.54E+10,3025,0.242698453,12.37760339,15.07683928,818.1775984,192.024278,9856.577598,78.07683928,4031.177598,19784700,-12.37432163,-37432.32292,-54.12549185,-163729.6128,39,117975,63,190575,0.242688273,8.251709391,16.85597283,639.5962047,193.8559728,6691.796205,79.85597283,2781.596205,0.242694391,20.62931278,2014,6092350
10_+4507+4229,5106307,1.57E+10,3080,,0,,0,,0,,0,20829900,-12.62360412,-38880.70069,-54.12549185,-166706.5149,27,83160,63,194040,,0,,0,,0,,0,,0,2014,6203120
10_+4507+4285,5106307,1.57E+10,3080,0.242300969,6.541638234,25.19826392,736.5213853,204.3848804,5526.921385,88.19826392,2437.521385,21196000,-12.8751324,-39655.40779,-54.12549185,-166706.5149,30,92400,63,194040,0.242224836,2.422310422,25.32756733,270.6871428,207.5543983,2120.487143,88.32756733,900.6871428,0.242300969,8.963948656,2014,6203120
10_+4507+4340,5106307,1.54E+10,3025,0.241933484,11.85717155,33.00601127,1573.276003,210.0911892,10346.026,96.00601127,4660.276003,21262600,-13.12441489,-39701.35504,-54.12549185,-163729.6128,51,154275,63,190575,0.241903094,2.661679969,47.49623553,430.9899321,216.8082457,2338.089932,110.4962355,1123.989932,0.241926977,14.51885152,2014,6092350
10_+4507+4396,5106307,1.57E+10,3080,0.241666297,5.800940844,40.73144064,1013.617997,210.5533669,5136.667997,101.7314406,2477.617997,21594700,-13.37369738,-41190.98794,-54.12549185,-166706.5149,57,175560,61,187880,0.241697234,26.82808333,51.26225051,5383.474697,220.7335249,24366.7247,112.2622505,12154.4747,0.241692813,32.62902417,2014,6203120
10_+4507+4452,5106307,1.57E+10,3080,0.241581969,13.7699565,47.02647078,3001.55876,219.4227175,12474.95876,110.0264708,6592.55876,20882800,-13.62522566,-41965.69504,-54.12549185,-166706.5149,57,175560,63,194040,0.241590875,21.01623367,47.76147893,4675.070379,223.7512113,19558.22038,110.7614789,10156.07038,0.241586422,34.78619017,2014,6203120
10_+4507+4507,5106307,1.54E+10,3025,0.241166234,8.199592047,11.63890827,441.3008604,188.7715824,6456.45086,74.63890827,2583.30086,20026500,-13.87450815,-41970.38716,-54.12549185,-163729.6128,69,208725,63,190575,0.241166234,6.029296516,38.2218622,948.1528624,214.0992456,5413.052862,101.2218622,2523.152862,0.241166234,14.22888856,2014,6092350
10_+4507+4563,5106307,1.57E+10,3080,0.24101875,24.3440795,8.866375378,1125.063698,186.2945296,19116.0637,71.86637538,7488.063698,19465600,-14.12379064,-43501.27518,-54.12549185,-166706.5149,51,157080,63,194040,0.241014109,9.881471969,14.84734605,751.2981369,196.9481322,8048.198137,77.84734605,3334.298137,0.24101875,34.22555147,2014,6203120
10_+4507+4619,5106307,1.57E+10,3080,0.240832297,9.391516547,12.08471623,548.9831913,194.1833163,7622.983191,75.08471623,3005.983191,20148950,-14.37531892,-44275.98228,-54.12549185,-166706.5149,69,212520,63,194040,0.240832297,9.391328281,17.23054349,826.4178984,197.2185741,7832.017898,80.23054349,3283.417898,0.240832297,18.78284483,2014,6203120
10_+4507+4674,5106307,1.54E+10,3025,0.240464453,1.923963,3.81193183,95.85338041,202.4675394,1631.55338,66.81193183,599.8533804,21503800,-14.62460141,-44239.41928,-54.12549185,-163729.6128,69,208725,63,190575,0.240423539,2.885497922,26.34194805,339.1736414,203.1001343,2426.123641,89.34194805,1095.173641,0.240457258,4.809460922,2014,6092350
10_+4507+4730,5107040,1.57E+10,3080,0.240171266,22.33839817,36.14600221,3229.357408,207.6315356,19342.95741,96.14600221,8809.357408,19815649,-14.87388391,-45811.56243,-54.12549185,-166706.5149,69,212520,60,184800,0.240151688,124.4112785,37.25125251,19818.96886,209.7484504,110076.3689,97.25125251,50898.96886,0.240151688,146.7496767,2014,6203120
10_+4507+4786,5107040,1.57E+10,3080,0.239947266,43.6691828,11.89706343,2711.201811,188.3859021,34766.80181,71.89706343,13631.20181,20133071,-15.12541219,-46586.26953,-54.12549185,-166706.5149,69,212520,60,184800,0.240038703,33.36340733,17.20199586,2565.824986,194.5743398,26871.52499,77.20199586,10905.82499,0.240014031,77.03259012,2014,6203120
10_+4507+4841,5107040,1.54E+10,3025,0.239614516,94.65780364,13.65767934,5893.381456,191.8947537,76176.63146,73.65767934,29593.38146,20345976,-15.37469468,-46508.4514,-54.12549185,-163729.6128,69,208725,60,181500,0.239634703,16.29634372,29.18924082,1889.32931,206.5192035,14014.87931,89.18924082,5969.32931,0.239624609,110.9541474,2014,6092350
10_+4507+4897,5107008,1.57E+10,3080,0.239416391,34.4766572,16.62045036,2754.503642,196.461286,28303.55364,76.62045036,11394.50364,20369202,-15.62397717,-48121.84968,-54.12549185,-166706.5149,60,184800,60,184800,0.239375469,36.14472766,23.44280269,4185.917912,199.1261718,30702.16791,83.44280269,13245.91791,0.239395938,70.62138486,2014,6203120
10_+4507+4953,5107008,1.57E+10,3080,,0,,0,,0,,0,20748952,-15.87550545,-48896.55678,-54.12549185,-166706.5149,54,166320,60,184800,,0,,0,,0,,0,,0,2014,6203120
10_+4507+5008,5107008,1.54E+10,3025,,0,,0,,0,,0,25023171,-16.12478794,-48777.48352,-54.12549185,-163729.6128,32,96800,75,226875,,0,,0,,0,,0,,0,2014,6092350
10_+4507+5064,5105287.5,1.57E+10,3080,,0,,0,,0,,0,27347574,-16.37407043,-50432.13693,-54.12549185,-166706.5149,35,107800,75,231000,,0,,0,,0,,0,,0,2014,6203120
10_+4507+5120,5106372,1.57E+10,3080,0.238058719,0.952234875,2.354241757,9.461056932,193.3542418,773.4610569,79.35424176,317.4610569,25056459,-16.62559871,-51206.84403,-54.12549185,-166706.5149,60,184800,77,237160,0.238072406,1.666512328,4.554081392,52.31635246,195.5540814,1372.216352,81.55408139,591.3163525,0.238066938,2.618747203,2014,6203120
10_+4507+5175,5106372,1.54E+10,3025,0.238017594,11.42309073,19.0198915,909.0064041,189.9966476,9139.356404,77.0198915,3693.006404,25964955,-16.8748812,-51046.51563,-54.12549185,-163729.6128,54,163350,58,175450,0.237868891,22.12305612,31.9469752,2882.966076,200.392968,18787.76608,89.9469752,8276.966076,0.237924094,33.54614686,2014,6092350
10_+4507+5231,5104609,1.57E+10,3080,0.237677352,4.753468766,41.2037057,800.6985356,212.7399519,4274.898536,99.2037057,1960.698536,22675788,-17.12416369,-52742.42417,-54.12549185,-166706.5149,50,154000,58,178640,0.237708,31.13898145,39.29285833,5634.262967,207.6907654,27955.36297,97.29285833,13232.26297,0.237702422,35.89245022,2014,6203120
10_+4512+5281,5104609,7.89E+09,1546,,0,,0,,0,,0,9860500,-17.32853042,-26798.2444,-53.92786249,-83358.68177,48,74208,58,89668,,0,,0,,0,,0,,0,2014,3113644
10_+4560+5231,5103390.5,1.60E+10,3133,0.237708,0.713068234,70.43167551,197.1000389,213.0505055,641.8500389,128.4316755,371.1000389,20455638,-17.1219179,-53649.63429,-53.87845514,-168794.521,52,162916,58,181714,0.237657828,10.69519625,53.6696195,2329.192094,213.2866213,9559.042094,111.6696195,4939.192094,0.237657828,11.40826448,2014,6309862
10_+4563+3561,5105606,1.01E+10,1988,,0,,0,,0,,0,9389952,-9.670392623,-19222.3061,-53.87845514,-107110.9123,29,57652,33,65604,,0,,0,,0,,0,,0,2014,4003832
10_+4563+3617,5106422,1.60E+10,3136,,0,,0,,0,,0,10843200,-9.87475935,-30967.24532,-53.87620936,-168955.7925,29,90944,33,103488,0.24469975,2.447000813,59.95807877,587.8911699,205.2939543,2063.59117,92.95807877,917.8911699,0.24469975,2.447000813,2014,6315904
10_+4563+3673,5106422,1.60E+10,3136,0.244622438,0.978393047,5.445951999,24.23378224,192.5141639,767.0337822,71.445952,288.2337822,11249450,-10.12628763,-31756.03801,-53.87620936,-168955.7925,28,87808,66,206976,0.244570875,1.956576594,32.90230145,244.3963742,204.3523014,1647.346374,98.90230145,772.3963742,0.244614172,2.934969641,2014,6315904
10_+4563+3728,5106422,3.17E+10,6216,,0,,0,,0,,0,11207150,-10.24980598,-63712.79398,-53.74819943,-334105.7247,31,192696,66,410256,0.244640609,0.244640609,48.19009452,48.19009452,242.4400945,242.4400945,114.1900945,114.1900945,0.244640609,0.244640609,2014,1.25E+07
10_+4563+3784,5105580,1.60E+10,3136,0.244190578,0.976762313,17.61771733,76.79042768,198.2443915,785.9404277,81.61771733,332.7904277,11316000,-10.62485261,-33319.53779,-53.87620936,-168955.7925,31,97216,64,200704,0.244254953,3.908093078,32.59429932,484.2314029,209.6135882,3320.831403,96.59429932,1508.231403,0.244251484,4.884855391,2014,6315904
10_+4563+3840,5105580,1.60E+10,3136,,0,,0,,0,,0,11517450,-10.87638089,-34108.33048,-53.87620936,-168955.7925,31,97216,61,191296,,0,,0,,0,,0,,0,2014,6315904
10_+4563+3895,5105580,1.57E+10,3080,,0,,0,,0,,0,18032196,-11.12566338,-34267.04322,-53.87620936,-165938.7248,43,132440,60,184800,,0,,0,,0,,0,,0,2014,6203120
10_+4563+3951,5108303,1.60E+10,3136,0.243504125,0.974024031,41.58135888,172.1467701,208.0313589,837.9467701,102.5813589,416.1467701,18272982,-11.37494587,-35671.83026,-53.87620936,-168955.7925,46,144256,61,191296,0.243519195,1.461103875,49.86955765,306.4111101,229.8928978,1359.26111,110.8695576,672.4111101,0.24351543,2.435127906,2014,6315904
10_+4563+4007,5103700,1.60E+10,3136,,0,,0,,0,,0,18731622,-11.62647415,-36460.62295,-53.87620936,-168955.7925,47,147392,63,197568,,0,,0,,0,,0,,0,2014,6315904
10_+4563+4062,5103700,1.57E+10,3080,,0,,0,,0,,0,18746910,-11.87575665,-36577.33047,-53.87620936,-165938.7248,34,104720,63,194040,,0,,0,,0,,0,,0,2014,6203120
10_+4563+4118,5106240,1.60E+10,3136,,0,,0,,0,,0,19570200,-12.12503914,-38024.12273,-53.87620936,-168955.7925,57,178752,63,197568,,0,,0,,0,,0,,0,2014,6315904
10_+4563+4173,5106307,1.57E+10,3080,,0,,0,,0,,0,20315100,-12.37432163,-38112.91061,-53.87620936,-165938.7248,40,123200,63,194040,,0,,0,,0,,0,,0,2014,6203120
10_+4563+4229,5106307,1.60E+10,3136,,0,,0,,0,,0,21456000,-12.62360412,-39587.62252,-53.87620936,-168955.7925,30,94080,62,194432,,0,,0,,0,,0,,0,2014,6315904
10_+4563+4285,5103858,1.60E+10,3136,,0,,0,,0,,0,21869400,-12.8751324,-40376.4152,-53.87620936,-168955.7925,30,94080,62,194432,,0,,0,,0,,0,,0,2014,6315904
10_+4563+4340,5103858,1.57E+10,3080,0.242019906,1.694135,35.79329059,242.5499356,205.9393896,1451.499936,99.79329059,690.5499356,21526050,-13.12441489,-40423.19786,-53.87620936,-165938.7248,57,175560,64,197120,0.241998359,1.209840109,37.05372566,198.1943518,206.5037257,1045.444352,101.0537257,518.1943518,0.24201775,2.903975109,2014,6203120
10_+4563+4396,5103858,1.60E+10,3136,0.241772063,34.08819377,24.32664095,4052.36136,206.5087964,29226.11136,85.32664095,12653.36136,22541800,-13.37369738,-41939.91499,-53.87620936,-168955.7925,29,90944,61,191296,0.241723688,21.0307428,47.65832702,4125.020239,220.2970203,18945.32024,108.658327,9432.020239,0.241758891,55.11893656,2014,6315904
10_+4563+4452,5103858,1.60E+10,3136,0.241577516,42.5118232,19.06771483,3646.072774,198.8176717,34873.57277,80.06771483,14382.07277,21957650,-13.62522566,-42728.70767,-53.87620936,-168955.7925,52,163072,61,191296,0.241555234,14.73366163,40.82378602,2534.15678,217.7626833,13351.65678,101.823786,6255.15678,0.241568609,57.24548483,2014,6315904
10_+4563+4507,5106307,1.57E+10,3080,0.241366594,3.137797344,16.60743478,206.0034862,192.9629746,2575.053486,77.60743478,999.0034862,20911850,-13.87450815,-42733.48511,-53.87620936,-165938.7248,57,175560,61,187880,,0,,0,,0,,0,0.241366594,3.137797344,2014,6203120
10_+4563+4563,5106307,1.60E+10,3136,0.240893141,4.33614175,11.56344736,206.4343854,189.4398335,3494.134385,73.56344736,1322.434385,20224000,-14.12379064,-44292.20746,-53.87620936,-168955.7925,69,216384,62,194432,0.240897812,2.168530625,14.33195153,256.0060635,199.0187378,1828.606064,76.33195153,814.0060635,0.240893141,6.504672375,2014,6315904
10_+4563+4619,5106307,1.60E+10,3136,0.240822922,13.9678547,21.32771237,1288.586207,198.0346428,11591.48621,81.32771237,4768.586207,20717750,-14.37531892,-45081.00014,-53.87620936,-168955.7925,73,228928,60,188160,0.240790031,11.55716402,31.9528869,1539.029661,207.8669552,9925.229661,91.9528869,4419.029661,0.240808828,25.52501872,2014,6315904
10_+4563+4674,5107040,1.57E+10,3080,,0,,0,,0,,0,20013070,-14.62460141,-45043.77236,-53.87620936,-165938.7248,69,212520,60,184800,0.240591219,0.240591219,38.83913796,38.83913796,204.289138,204.289138,98.83913796,98.83913796,0.240591219,0.240591219,2014,6203120
10_+4563+4730,5107792,1.60E+10,3136,0.240161484,27.61850339,24.45746513,2952.080794,197.8518746,22506.08079,84.45746513,9852.080794,19804036,-14.87388391,-46644.49993,-53.87620936,-168955.7925,69,216384,60,188160,0.240181031,32.90422956,25.97044218,4167.374741,197.4595688,27617.77474,85.97044218,12387.37474,0.240171266,60.52273295,2014,6315904
10_+4563+4786,5107792,3.20E+10,6272,0.240181031,135.9117758,16.98064182,10345.38166,192.2498935,109357.7817,75.98064182,43739.38166,19463388,-14.99964805,-94077.79254,-53.75044522,-337122.7924,69,432768,59,370048,0.240156578,13.206815,44.64828953,2562.592531,210.0339019,11744.14253,103.6482895,5807.592531,0.240176156,149.1185908,2014,1.26E+07
10_+4563+4841,5107008,1.57E+10,3080,0.23963975,30.43767003,14.3529646,2152.322156,197.5483845,25145.22216,74.3529646,9772.322156,19869843,-15.37469468,-47354.05961,-53.87620936,-165938.7248,57,175560,60,184800,0.239634703,5.991402484,23.55261571,646.5152585,205.6111868,5130.465258,83.55261571,2146.515258,0.239634703,36.42907252,2014,6203120
10_+4563+4897,5103908,1.60E+10,3136,0.239503016,7.663785391,19.28213921,545.8253688,192.6040351,6087.525369,78.28213921,2433.825369,20716808,-15.62397717,-48996.7924,-53.87620936,-168955.7925,54,169344,59,185024,0.239406172,7.900994172,35.65748181,990.8965831,202.3426046,6588.746583,94.65748181,2937.896583,0.239472484,15.56477956,2014,6315904
10_+4563+4953,5107008,1.60E+10,3136,0.239008328,5.019899031,12.39056006,314.2066013,191.8804631,4044.106601,71.39056006,1553.206601,22086946,-15.87550545,-49785.58508,-53.87620936,-168955.7925,59,185024,59,185024,0.239104695,5.260431953,28.82041887,803.0987912,202.8026579,4546.398791,87.82041887,2101.098791,0.239070891,10.28033098,2014,6315904
10_+4563+5008,5107008,1.57E+10,3080,0.238777172,13.84903761,10.05563822,631.3285047,183.6397039,10747.9785,69.05563822,4053.328505,20648502,-16.12478794,-49664.34685,-53.87620936,-165938.7248,54,166320,59,181720,0.238763945,9.550837,12.23672362,539.7118292,190.9529793,7585.111829,71.23672362,2899.711829,0.238771875,23.39987461,2014,6203120
10_+4563+5064,5104203,1.60E+10,3136,0.238427875,5.245310813,-1.328017637,-36.46930789,188.1184122,4144.330692,73.67198236,1613.530692,25992114,-16.37407043,-51349.08487,-53.87620936,-168955.7925,32,100352,75,235200,0.238425188,0.238425188,10.74663592,10.74663592,199.7466359,199.7466359,85.74663592,85.74663592,0.238425188,5.483736,2014,6315904
10_+4563+5120,5105287.5,1.60E+10,3136,0.238077891,9.523714578,10.45129635,630.1304645,197.0585286,8081.430465,81.45129635,3470.130465,24530121,-16.62559871,-52137.87755,-53.87620936,-168955.7925,54,169344,71,222656,0.238105234,11.66841917,24.89955178,1749.869739,214.7744015,10706.56974,95.89955178,5228.869739,0.238088828,21.19213375,2014,6315904
10_+4563+5175,5100409,1.57E+10,3080,0.237968141,6.663194422,14.83788146,473.8688588,186.8378815,5366.818859,72.83788146,2097.868859,23856039,-16.8748812,-51974.6341,-53.87620936,-165938.7248,52,160160,58,178640,0.237962641,28.31635525,36.51593987,5002.796161,209.3805615,25305.49616,94.51593987,11904.79616,0.237962641,34.97954967,2014,6203120
10_+4563+5342,5100300,1.96E+09,384,,0,,0,,0,,0,10045075,-17.71705178,-6802.732538,-53.80209835,-20660.85018,49,18816,58,22272,,0,,0,,0,,0,,0,2014,773376
10_+4563+5398,5100300,8.99E+09,1763,,0,,0,,0,,0,20365800,-17.85853644,-31481.35682,-53.82455623,-94906.09998,49,86387,58,102254,,0,,0,,0,,0,,0,2014,3550682
10_+4569+5399,5100300,5100300,1,,0,,0,,0,,0,22210800,-18.00226688,-18.00226688,-53.72574155,-53.72574155,49,49,59,59,,0,,0,,0,,0,,0,2014,2014
10_+4576+5401,5100300,5.10E+07,10,,0,,0,,0,,0,22210800,-18.00226688,-180.0451267,-53.69879209,-537.0013956,49,490,59,590,,0,,0,,0,,0,,0,2014,20140
10_+4619+3561,5106422,8.94E+09,1751,,0,,0,,0,,0,10790400,-9.679375776,-16947.34731,-53.62692686,-93901.6248,29,50779,33,57783,,0,,0,,0,,0,,0,2014,3526514
10_+4619+3617,5106422,1.60E+10,3136,,0,,0,,0,,0,11357500,-9.87475935,-30967.24532,-53.62468108,-168166.9999,27,84672,35,109760,0.24469157,0.978763,66.3664092,258.2449153,209.4549894,842.8449153,101.3664092,398.2449153,0.24469157,0.978763,2014,6315904
10_+4619+3728,5106422,1.57E+10,3080,,0,,0,,0,,0,11532000,-10.37557012,-31956.75597,-53.62468108,-165164.0177,29,89320,64,197120,,0,,0,,0,,0,,0,2014,6203120
10_+4619+3784,5105580,1.60E+10,3136,,0,,0,,0,,0,11505600,-10.62485261,-33319.53779,-53.62468108,-168166.9999,31,97216,64,200704,0.244230656,0.732691984,30.48783864,71.61116119,201.255329,602.7611612,94.48783864,263.6111612,0.244230656,0.732691984,2014,6315904
10_+4619+3840,5105580,1.60E+10,3136,,0,,0,,0,,0,18304416,-10.87638089,-34108.33048,-53.62468108,-168166.9999,34,106624,64,200704,,0,,0,,0,,0,,0,2014,6315904
10_+4619+3895,5105580,1.57E+10,3080,,0,,0,,0,,0,18876858,-11.12566338,-34267.04322,-53.62468108,-165164.0177,44,135520,64,197120,,0,,0,,0,,0,,0,2014,6203120
10_+4619+3951,5103700,1.60E+10,3136,,0,,0,,0,,0,18349422,-11.37494587,-35671.83026,-53.62468108,-168166.9999,47,147392,64,200704,,0,,0,,0,,0,,0,2014,6315904
